Year,Date,Day,LandAverageTemperature,LandAverageTemperatureUncertainty,LandMaxTemperature,LandMaxTemperatureUncertainty,LandMinTemperature,LandMinTemperatureUncertainty,LandAndOceanAverageTemperature,LandAndOceanAverageTemperatureUncertainty
5/1/81,,,11.565,0.084,17.471,0.33,5.901,0.345,16.198,0.049
6/1/81,,,13.765,0.122,19.611,0.126,8.065,0.148,16.932,0.058
7/1/81,,,14.738,0.082,20.398,0.122,9.208,0.132,17.217,0.054
8/1/81,,,14.502,0.099,20.293,0.092,8.977,0.081,17.123,0.055
9/1/81,,,12.236,0.118,17.95,0.098,6.646,0.139,16.466,0.058
10/1/81,,,9.394,0.059,14.979,0.096,3.765,0.066,15.453,0.05
11/1/81,,,6.273,0.058,11.669,0.114,0.97,0.099,14.47,0.047
12/1/81,,,4.519,0.05,10.068,0.094,-0.878,0.076,14.098,0.048
1/1/82,,,2.558,0.08,8.09,0.13,-2.777,0.097,13.587,0.053
2/1/82,,,3.281,0.077,8.843,0.076,-2.075,0.07,13.852,0.053
3/1/82,,,4.873,0.087,10.667,0.139,-0.722,0.137,14.337,0.054
4/1/82,,,8.465,0.093,14.388,0.223,2.89,0.433,15.33,0.054
5/1/82,,,11.348,0.09,17.149,0.305,5.727,0.283,16.144,0.054
6/1/82,,,13.245,0.071,19.083,0.234,7.556,0.251,16.625,0.053
7/1/82,,,14.545,0.073,20.311,0.301,9.019,0.397,17,0.058
8/1/82,,,13.796,0.067,19.534,0.166,8.465,0.217,16.867,0.054
9/1/82,,,12.039,0.067,17.75,0.155,6.675,0.213,16.354,0.055
10/1/82,,,9.232,0.066,14.845,0.129,3.917,0.139,15.493,0.054
11/1/82,,,5.961,0.111,11.314,0.117,0.909,0.184,14.446,0.057
12/1/82,,,4.327,0.11,9.637,0.077,-0.705,0.064,14.068,0.058
1/1/83,,,3.445,0.115,8.747,0.084,-1.65,0.08,13.979,0.057
2/1/83,,,3.814,0.173,9.427,0.088,-1.592,0.085,14.169,0.068
3/1/83,,,5.699,0.09,11.503,0.055,0.097,0.091,14.683,0.053
4/1/83,,,8.693,0.05,14.45,0.092,3.053,0.134,15.468,0.048
5/1/83,,,11.729,0.106,17.477,0.136,6.144,0.187,16.34,0.056
6/1/83,,,13.478,0.124,19.217,0.147,7.819,0.17,16.786,0.061
7/1/83,,,14.408,0.07,20.139,0.138,8.829,0.115,17.068,0.054
8/1/83,,,14.302,0.061,20.105,0.177,8.729,0.1,17.145,0.052
9/1/83,,,12.698,0.098,18.412,0.093,7.08,0.16,16.573,0.059
10/1/83,,,9.478,0.096,15.097,0.088,4.011,0.155,15.498,0.058
11/1/83,,,6.765,0.091,12.334,0.151,1.421,0.134,14.648,0.054
12/1/83,,,3.829,0.054,9.25,0.127,-1.312,0.08,13.886,0.05
1/1/84,,,2.941,0.081,8.338,0.111,-2.235,0.085,13.701,0.052
2/1/84,,,3.093,0.101,8.786,0.136,-2.452,0.169,13.878,0.056
3/1/84,,,5.671,0.084,11.541,0.1,-0.078,0.06,14.608,0.056
4/1/84,,,8.432,0.163,14.335,0.23,2.608,0.209,15.37,0.068
5/1/84,,,11.976,0.061,17.86,0.115,6.211,0.138,16.295,0.052
6/1/84,,,13.387,0.191,19.05,0.127,7.662,0.167,16.668,0.073
7/1/84,,,14.429,0.137,20.109,0.075,8.958,0.191,16.961,0.063
8/1/84,,,13.984,0.085,19.83,0.235,8.33,0.151,16.972,0.054
9/1/84,,,12.015,0.074,17.718,0.098,6.5,0.096,16.385,0.053
10/1/84,,,9.378,0.082,14.891,0.066,4.015,0.101,15.368,0.054
11/1/84,,,5.811,0.106,11.243,0.166,0.602,0.088,14.32,0.055
12/1/84,,,3.185,0.066,8.411,0.15,-1.88,0.109,13.604,0.05
1/1/85,,,3.01,0.082,8.385,0.122,-2.22,0.063,13.678,0.052
2/1/85,,,2.704,0.085,8.322,0.117,-2.853,0.08,13.731,0.051
3/1/85,,,5.451,0.06,11.194,0.087,-0.133,0.086,14.526,0.05
4/1/85,,,8.633,0.085,14.421,0.085,2.905,0.113,15.356,0.054
5/1/85,,,11.426,0.066,17.203,0.117,5.756,0.119,16.136,0.05
6/1/85,,,13.569,0.187,19.396,0.24,7.908,0.146,16.713,0.07
7/1/85,,,13.973,0.087,19.711,0.113,8.362,0.141,16.906,0.051
8/1/85,,,14.059,0.087,19.757,0.113,8.515,0.092,17.013,0.05
9/1/85,,,11.98,0.08,17.634,0.138,6.482,0.135,16.357,0.054
10/1/85,,,9.338,0.089,14.808,0.048,4.051,0.099,15.476,0.054
11/1/85,,,5.968,0.104,11.331,0.102,0.703,0.107,14.388,0.055
12/1/85,,,3.785,0.107,9.044,0.154,-1.368,0.084,13.808,0.056
1/1/86,,,3.315,0.117,8.818,0.071,-2.011,0.076,13.724,0.057
2/1/86,,,3.991,0.113,9.699,0.202,-1.637,0.092,14.084,0.056
3/1/86,,,5.755,0.048,11.629,0.077,0.015,0.055,14.608,0.049
4/1/86,,,8.871,0.086,14.772,0.206,3.105,0.062,15.452,0.054
5/1/86,,,11.581,0.066,17.393,0.108,5.889,0.178,16.163,0.049
6/1/86,,,13.439,0.06,19.211,0.191,7.72,0.192,16.696,0.05
7/1/86,,,14.293,0.06,19.987,0.1,8.739,0.115,16.991,0.05
8/1/86,,,13.972,0.059,19.874,0.099,8.433,0.141,16.938,0.05
9/1/86,,,11.817,0.143,17.713,0.106,6.395,0.274,16.285,0.063
10/1/86,,,9.299,0.096,14.803,0.148,3.881,0.157,15.455,0.054
11/1/86,,,5.919,0.1,11.232,0.063,0.702,0.092,14.407,0.055
12/1/86,,,3.751,0.072,9.071,0.075,-1.399,0.105,13.805,0.052
1/1/87,,,3.139,0.115,8.701,0.082,-2.344,0.109,13.758,0.058
2/1/87,,,4.134,0.091,9.792,0.105,-1.366,0.092,14.161,0.053
3/1/87,,,5.245,0.076,11.203,0.074,-0.467,0.084,14.538,0.051
4/1/87,,,8.595,0.078,14.69,0.083,2.835,0.22,15.447,0.052
5/1/87,,,11.525,0.065,17.315,0.13,5.798,0.136,16.252,0.051
6/1/87,,,13.927,0.068,19.661,0.146,8.105,0.126,16.9,0.051
7/1/87,,,14.89,0.144,20.667,0.105,9.326,0.196,17.296,0.063
8/1/87,,,13.896,0.127,19.632,0.147,8.32,0.227,17.061,0.06
9/1/87,,,12.447,0.075,18.226,0.13,6.878,0.218,16.569,0.053
10/1/87,,,9.59,0.077,15.136,0.081,4.094,0.089,15.621,0.051
11/1/87,,,6.056,0.052,11.518,0.161,0.71,0.131,14.561,0.049
12/1/87,,,4.489,0.054,9.857,0.085,-0.712,0.107,14.13,0.048
1/1/88,,,3.454,0.07,8.864,0.12,-1.798,0.09,13.978,0.052
2/1/88,,,3.422,0.095,9.094,0.093,-2.031,0.075,14.064,0.052
3/1/88,,,5.931,0.085,11.817,0.093,0.366,0.137,14.778,0.054
4/1/88,,,8.992,0.066,14.978,0.118,3.289,0.087,15.593,0.051
5/1/88,,,11.852,0.091,17.676,0.062,6.143,0.2,16.348,0.054
6/1/88,,,14.099,0.098,19.974,0.16,8.356,0.085,16.976,0.057
7/1/88,,,14.798,0.068,20.466,0.168,9.186,0.125,17.179,0.051
8/1/88,,,14.553,0.122,20.124,0.255,8.905,0.157,17.173,0.059
9/1/88,,,12.681,0.072,18.424,0.141,7.08,0.079,16.553,0.053
10/1/88,,,9.979,0.062,15.719,0.194,4.363,0.151,15.639,0.052
11/1/88,,,6.295,0.074,11.837,0.081,0.841,0.074,14.465,0.052
12/1/88,,,4.363,0.058,9.707,0.119,-0.852,0.078,13.923,0.052
1/1/89,,,2.71,0.108,8.095,0.118,-2.598,0.118,13.566,0.058
2/1/89,,,3.627,0.095,9.3,0.067,-1.924,0.088,13.978,0.055
3/1/89,,,5.792,0.099,11.628,0.07,0.131,0.17,14.607,0.057
4/1/89,,,8.689,0.104,14.541,0.089,2.737,0.147,15.422,0.057
5/1/89,,,11.28,0.094,17.105,0.208,5.494,0.13,16.121,0.056
6/1/89,,,13.447,0.126,19.25,0.183,7.871,0.13,16.725,0.063
7/1/89,,,14.612,0.084,20.361,0.079,8.989,0.102,17.15,0.058
8/1/89,,,14.135,0.064,19.987,0.152,8.595,0.145,17.051,0.052
9/1/89,,,12.403,0.101,18.198,0.105,6.675,0.15,16.5,0.059
10/1/89,,,9.76,0.061,15.473,0.13,4.1,0.212,15.597,0.051
11/1/89,,,6.179,0.06,11.718,0.086,0.749,0.062,14.524,0.052
12/1/89,,,4.43,0.06,9.802,0.055,-0.807,0.096,14.058,0.053
1/1/90,,,3.243,0.09,8.557,0.099,-1.939,0.075,13.891,0.057
2/1/90,,,3.643,0.087,9.225,0.111,-1.795,0.07,14.143,0.056
3/1/90,,,6.73,0.099,12.658,0.179,1.036,0.094,15.005,0.058
4/1/90,,,9.169,0.059,15.058,0.084,3.373,0.125,15.683,0.052
5/1/90,,,11.831,0.071,17.642,0.234,6.086,0.237,16.397,0.054
6/1/90,,,13.893,0.087,19.786,0.164,8.167,0.129,16.995,0.054
7/1/90,,,14.784,0.14,20.401,0.105,9.158,0.085,17.246,0.065
8/1/90,,,14.095,0.05,19.956,0.221,8.514,0.162,17.11,0.054
9/1/90,,,12.195,0.106,17.993,0.089,6.597,0.209,16.465,0.063
10/1/90,,,9.882,0.036,15.72,0.125,4.285,0.125,15.747,0.053
11/1/90,,,6.92,0.132,12.561,0.09,1.345,0.072,14.77,0.065
12/1/90,,,4.425,0.079,9.935,0.057,-0.922,0.054,14.1,0.056
1/1/91,,,3.195,0.066,8.506,0.044,-1.907,0.114,13.859,0.056
2/1/91,,,4.044,0.087,9.774,0.074,-1.499,0.098,14.201,0.057
3/1/91,,,5.574,0.076,11.411,0.106,-0.129,0.13,14.689,0.056
4/1/91,,,9.226,0.04,15.123,0.09,3.414,0.159,15.716,0.055
5/1/91,,,11.616,0.062,17.441,0.105,6.009,0.114,16.37,0.054
6/1/91,,,14.263,0.074,19.903,0.124,8.509,0.072,17.052,0.057
7/1/91,,,14.987,0.055,20.643,0.106,9.273,0.142,17.348,0.053
8/1/91,,,14.319,0.057,20.036,0.086,8.61,0.111,17.163,0.055
9/1/91,,,12.677,0.053,18.539,0.235,7.004,0.084,16.572,0.056
10/1/91,,,9.753,0.064,15.553,0.066,4.122,0.095,15.619,0.055
11/1/91,,,6.44,0.07,11.862,0.101,1.121,0.088,14.607,0.055
12/1/91,,,4.059,0.041,9.284,0.078,-1.061,0.061,13.98,0.052
1/1/92,,,3.579,0.084,8.914,0.1,-1.655,0.093,13.961,0.058
2/1/92,,,3.931,0.148,9.491,0.116,-1.595,0.087,14.181,0.067
3/1/92,,,5.952,0.069,11.692,0.064,0.253,0.086,14.771,0.056
4/1/92,,,8.572,0.061,14.366,0.075,2.785,0.1,15.51,0.055
5/1/92,,,11.535,0.073,17.346,0.095,5.796,0.184,16.319,0.059
6/1/92,,,13.576,0.066,19.36,0.094,7.818,0.075,16.886,0.058
7/1/92,,,14.139,0.081,19.853,0.083,8.421,0.082,17.001,0.057
8/1/92,,,13.766,0.084,19.435,0.162,8.131,0.13,16.9,0.057
9/1/92,,,11.672,0.049,17.289,0.122,6.132,0.14,16.243,0.053
10/1/92,,,9.353,0.047,15.152,0.058,3.676,0.061,15.419,0.054
11/1/92,,,5.889,0.083,11.303,0.062,0.463,0.066,14.343,0.056
12/1/92,,,4.075,0.155,9.455,0.157,-1.063,0.126,13.902,0.068
1/1/93,,,3.301,0.096,8.666,0.065,-1.919,0.076,13.896,0.062
2/1/93,,,3.745,0.097,9.42,0.081,-1.744,0.054,14.085,0.06
3/1/93,,,5.923,0.094,11.791,0.085,0.141,0.074,14.725,0.061
4/1/93,,,8.69,0.046,14.585,0.116,2.823,0.137,15.482,0.055
5/1/93,,,11.475,0.056,17.289,0.084,5.674,0.124,16.231,0.056
6/1/93,,,13.518,0.075,19.292,0.094,7.767,0.146,16.859,0.058
7/1/93,,,14.595,0.11,20.228,0.062,8.947,0.174,17.155,0.062
8/1/93,,,13.835,0.065,19.584,0.066,8.228,0.108,16.926,0.058
9/1/93,,,11.93,0.102,17.639,0.06,6.287,0.121,16.381,0.062
10/1/93,,,9.614,0.064,15.294,0.061,3.987,0.047,15.543,0.058
11/1/93,,,5.738,0.09,11.091,0.098,0.363,0.07,14.41,0.059
12/1/93,,,4.035,0.081,9.358,0.07,-1.139,0.145,13.904,0.059
1/1/94,,,3.024,0.063,8.336,0.107,-2.274,0.099,13.731,0.057
2/1/94,,,2.81,0.105,8.594,0.093,-2.768,0.094,13.773,0.062
3/1/94,,,5.731,0.071,11.663,0.083,-0.131,0.119,14.713,0.058
4/1/94,,,9.018,0.044,14.961,0.16,3.162,0.191,15.584,0.057
5/1/94,,,11.684,0.08,17.582,0.106,5.682,0.092,16.348,0.06
6/1/94,,,14.144,0.087,19.932,0.099,8.288,0.109,17.021,0.061
7/1/94,,,14.658,0.076,20.421,0.111,8.947,0.145,17.183,0.059
8/1/94,,,13.977,0.051,19.808,0.087,8.274,0.173,17.036,0.055
9/1/94,,,12.516,0.068,18.335,0.123,6.821,0.159,16.498,0.058
10/1/94,,,10.002,0.077,15.606,0.093,4.543,0.166,15.743,0.06
11/1/94,,,6.788,0.064,12.2,0.091,1.311,0.11,14.754,0.056
12/1/94,,,4.113,0.065,9.313,0.158,-1.102,0.064,14.036,0.06
1/1/95,,,3.54,0.057,8.895,0.151,-1.769,0.173,13.945,0.06
2/1/95,,,4.656,0.083,10.257,0.145,-0.879,0.127,14.388,0.062
3/1/95,,,5.956,0.077,11.784,0.165,0.265,0.108,14.783,0.061
4/1/95,,,8.972,0.078,14.839,0.122,3.162,0.17,15.587,0.061
5/1/95,,,11.57,0.063,17.301,0.121,5.758,0.222,16.279,0.057
6/1/95,,,14.164,0.088,20.115,0.186,8.232,0.053,17.008,0.061
7/1/95,,,15.116,0.079,20.803,0.185,9.331,0.168,17.375,0.061
8/1/95,,,14.636,0.088,20.409,0.083,8.808,0.231,17.297,0.061
9/1/95,,,12.565,0.087,18.382,0.068,6.921,0.182,16.58,0.06
10/1/95,,,10.106,0.086,15.749,0.13,4.49,0.144,15.748,0.062
11/1/95,,,6.761,0.087,12.387,0.104,1.266,0.205,14.713,0.06
12/1/95,,,4.123,0.044,9.396,0.131,-1.143,0.113,13.951,0.059
1/1/96,,,2.862,0.088,8.351,0.107,-2.512,0.108,13.721,0.059
2/1/96,,,4.012,0.118,9.769,0.095,-1.762,0.08,14.207,0.064
3/1/96,,,5.524,0.085,11.411,0.157,-0.285,0.145,14.658,0.059
4/1/96,,,8.679,0.073,14.471,0.099,2.717,0.13,15.541,0.057
5/1/96,,,11.588,0.106,17.437,0.102,5.792,0.123,16.272,0.063
6/1/96,,,13.681,0.091,19.405,0.143,7.854,0.106,16.847,0.058
7/1/96,,,14.827,0.097,20.65,0.087,9.123,0.129,17.22,0.061
8/1/96,,,14.603,0.073,20.416,0.13,8.918,0.126,17.21,0.059
9/1/96,,,12.294,0.053,17.974,0.116,6.711,0.17,16.444,0.056
10/1/96,,,9.525,0.097,15.191,0.155,3.929,0.089,15.516,0.061
11/1/96,,,6.547,0.078,11.952,0.112,1.178,0.083,14.607,0.059
12/1/96,,,4.325,0.058,9.82,0.112,-1.089,0.06,14.053,0.058
1/1/97,,,3.165,0.083,8.588,0.099,-2.134,0.078,13.818,0.058
2/1/97,,,3.766,0.093,9.456,0.067,-1.885,0.086,14.178,0.059
3/1/97,,,6.012,0.139,11.808,0.188,0.19,0.095,14.873,0.068
4/1/97,,,8.891,0.054,14.817,0.114,2.967,0.115,15.634,0.055
5/1/97,,,11.593,0.072,17.378,0.109,5.802,0.149,16.388,0.056
6/1/97,,,14.131,0.066,19.913,0.096,8.334,0.135,17.158,0.056
7/1/97,,,14.565,0.132,20.26,0.094,8.825,0.089,17.307,0.065
8/1/97,,,14.256,0.091,20.13,0.104,8.579,0.122,17.266,0.059
9/1/97,,,12.685,0.105,18.555,0.313,6.973,0.162,16.766,0.061
10/1/97,,,10.109,0.07,15.682,0.108,4.665,0.145,15.935,0.056
11/1/97,,,6.841,0.096,12.195,0.092,1.503,0.086,14.952,0.06
12/1/97,,,4.417,0.062,9.634,0.064,-0.737,0.076,14.291,0.057
1/1/98,,,3.352,0.076,8.555,0.093,-1.776,0.086,14.063,0.063
2/1/98,,,4.826,0.106,10.475,0.11,-0.768,0.077,14.611,0.066
3/1/98,,,6.023,0.082,11.888,0.073,0.301,0.102,14.958,0.065
4/1/98,,,9.358,0.05,15.255,0.088,3.439,0.194,15.884,0.062
5/1/98,,,12.291,0.083,18.182,0.164,6.372,0.105,16.671,0.062
6/1/98,,,14.521,0.114,20.404,0.13,8.778,0.072,17.289,0.066
7/1/98,,,15.34,0.074,20.972,0.062,9.715,0.17,17.609,0.062
8/1/98,,,14.874,0.074,20.505,0.128,9.344,0.217,17.491,0.062
9/1/98,,,12.673,0.047,18.336,0.123,7.152,0.177,16.657,0.061
10/1/98,,,9.941,0.055,15.506,0.117,4.45,0.116,15.768,0.064
11/1/98,,,6.404,0.081,11.872,0.09,1.039,0.082,14.697,0.062
12/1/98,,,4.669,0.045,10.083,0.079,-0.656,0.101,14.214,0.061
1/1/99,,,3.544,0.07,8.877,0.065,-1.732,0.11,13.933,0.063
2/1/99,,,4.694,0.089,10.4,0.063,-0.957,0.099,14.367,0.065
3/1/99,,,5.53,0.102,11.4,0.106,-0.274,0.086,14.676,0.069
4/1/99,,,8.838,0.064,14.807,0.085,2.931,0.175,15.572,0.064
5/1/99,,,11.706,0.045,17.613,0.116,5.824,0.155,16.298,0.061
6/1/99,,,14.031,0.072,19.831,0.121,8.205,0.131,16.957,0.062
7/1/99,,,14.853,0.101,20.578,0.087,9.24,0.12,17.218,0.064
8/1/99,,,14.348,0.089,20.158,0.076,8.696,0.125,17.1,0.063
9/1/99,,,12.723,0.056,18.472,0.165,7.109,0.134,16.605,0.059
10/1/99,,,9.997,0.095,15.583,0.107,4.491,0.064,15.675,0.063
11/1/99,,,6.592,0.083,12.121,0.08,1.107,0.085,14.673,0.063
12/1/99,,,4.565,0.085,9.953,0.09,-0.692,0.078,14.13,0.064
1/1/00,,,2.95,0.091,8.349,0.103,-2.322,0.072,13.773,0.064
2/1/00,,,4.184,0.093,9.863,0.096,-1.371,0.092,14.266,0.065
3/1/00,,,6.219,0.12,12.205,0.133,0.376,0.082,14.846,0.069
4/1/00,,,9.552,0.075,15.534,0.156,3.68,0.153,15.762,0.062
5/1/00,,,11.874,0.064,17.721,0.127,5.997,0.2,16.395,0.061
6/1/00,,,14.06,0.1,19.847,0.206,8.243,0.161,17,0.067
7/1/00,,,14.848,0.12,20.665,0.107,9.098,0.098,17.242,0.066
8/1/00,,,14.519,0.086,20.308,0.095,8.796,0.152,17.243,0.063
9/1/00,,,12.547,0.058,18.373,0.115,6.822,0.142,16.613,0.061
10/1/00,,,9.486,0.047,15.069,0.134,4,0.097,15.588,0.06
11/1/00,,,6.312,0.084,11.67,0.092,0.996,0.064,14.632,0.062
12/1/00,,,3.863,0.064,9.182,0.108,-1.333,0.072,13.968,0.062
1/1/01,,,3.336,0.077,8.827,0.088,-2.078,0.06,13.936,0.063
2/1/01,,,3.72,0.109,9.486,0.059,-1.997,0.091,14.179,0.067
3/1/01,,,6.208,0.058,12.131,0.094,0.411,0.117,14.982,0.062
4/1/01,,,9.245,0.098,15.174,0.118,3.234,0.155,15.808,0.066
5/1/01,,,12.271,0.105,18.185,0.13,6.35,0.107,16.569,0.066
6/1/01,,,14.11,0.085,19.962,0.133,8.218,0.134,17.151,0.063
7/1/01,,,15.161,0.101,20.923,0.104,9.428,0.149,17.45,0.065
8/1/01,,,14.427,0.115,20.332,0.103,8.664,0.178,17.294,0.068
9/1/01,,,12.736,0.087,18.581,0.114,7.07,0.17,16.758,0.065
10/1/01,,,9.935,0.073,15.578,0.101,4.353,0.109,15.831,0.064
11/1/01,,,7.319,0.086,12.89,0.093,1.92,0.082,15.011,0.064
12/1/01,,,4.507,0.055,9.841,0.108,-0.685,0.089,14.241,0.062
1/1/02,,,4.026,0.065,9.459,0.123,-1.322,0.089,14.258,0.062
2/1/02,,,4.704,0.078,10.435,0.104,-0.948,0.058,14.505,0.065
3/1/02,,,6.772,0.034,12.775,0.083,0.894,0.113,15.198,0.064
4/1/02,,,9.229,0.049,15.146,0.099,3.308,0.152,15.818,0.062
5/1/02,,,12.248,0.081,18.157,0.17,6.199,0.197,16.605,0.062
6/1/02,,,14.084,0.052,19.912,0.143,8.184,0.151,17.11,0.06
7/1/02,,,15.354,0.077,21.199,0.075,9.409,0.096,17.487,0.062
8/1/02,,,14.56,0.067,20.444,0.136,8.807,0.136,17.328,0.061
9/1/02,,,12.95,0.103,18.785,0.129,7.16,0.083,16.799,0.065
10/1/02,,,9.988,0.079,15.599,0.166,4.484,0.15,15.859,0.062
11/1/02,,,6.892,0.12,12.48,0.142,1.389,0.136,14.856,0.067
12/1/02,,,4.038,0.064,9.357,0.119,-1.189,0.045,14.127,0.063
1/1/03,,,3.981,0.07,9.558,0.119,-1.481,0.091,14.207,0.064
2/1/03,,,4.085,0.097,9.749,0.088,-1.48,0.111,14.359,0.065
3/1/03,,,6.048,0.055,11.972,0.077,0.215,0.127,14.973,0.062
4/1/03,,,9.154,0.074,15.033,0.105,3.209,0.122,15.774,0.063
5/1/03,,,12.153,0.095,18.118,0.136,6.208,0.162,16.567,0.063
6/1/03,,,14.017,0.135,19.77,0.12,8.222,0.146,17.104,0.068
7/1/03,,,14.983,0.184,20.757,0.117,9.223,0.154,17.423,0.078
8/1/03,,,14.691,0.089,20.48,0.084,8.974,0.119,17.402,0.063
9/1/03,,,12.911,0.067,18.692,0.181,7.221,0.18,16.839,0.06
10/1/03,,,10.424,0.085,16.115,0.116,4.74,0.094,15.997,0.063
11/1/03,,,6.727,0.075,12.203,0.134,1.347,0.117,14.838,0.061
12/1/03,,,5.133,0.062,10.545,0.088,-0.179,0.091,14.436,0.062
1/1/04,,,3.525,0.062,8.901,0.109,-1.65,0.097,14.097,0.059
2/1/04,,,4.499,0.104,10.171,0.085,-1.182,0.075,14.488,0.065
3/1/04,,,6.321,0.069,12.275,0.082,0.376,0.093,14.992,0.061
4/1/04,,,9.249,0.057,15.132,0.111,3.285,0.133,15.811,0.061
5/1/04,,,11.571,0.07,17.296,0.075,5.707,0.144,16.383,0.058
6/1/04,,,13.889,0.097,19.66,0.128,8.035,0.155,17.006,0.063
7/1/04,,,14.312,0.115,20.087,0.115,8.624,0.133,17.227,0.065
8/1/04,,,14.188,0.104,20.011,0.09,8.382,0.083,17.266,0.063
9/1/04,,,12.642,0.084,18.451,0.122,6.907,0.108,16.745,0.059
10/1/04,,,10.127,0.091,15.843,0.117,4.511,0.092,15.889,0.061
11/1/04,,,7.315,0.092,12.796,0.126,1.91,0.082,15.022,0.06
12/1/04,,,4.257,0.056,9.593,0.149,-0.932,0.076,14.161,0.06
1/1/05,,,3.808,0.064,9.026,0.135,-1.377,0.066,14.159,0.059
2/1/05,,,3.92,0.115,9.508,0.093,-1.534,0.051,14.293,0.067
3/1/05,,,6.544,0.06,12.316,0.098,0.813,0.074,15.106,0.064
4/1/05,,,9.618,0.052,15.551,0.133,3.697,0.164,15.978,0.061
5/1/05,,,12.226,0.09,17.995,0.132,6.392,0.166,16.629,0.061
6/1/05,,,14.476,0.083,20.104,0.142,8.863,0.14,17.248,0.062
7/1/05,,,15.19,0.094,20.88,0.091,9.569,0.156,17.503,0.063
8/1/05,,,14.51,0.078,20.25,0.091,8.934,0.153,17.375,0.059
9/1/05,,,13.217,0.08,19.11,0.109,7.412,0.148,16.903,0.059
10/1/05,,,10.601,0.064,16.235,0.101,5.004,0.089,16.025,0.059
11/1/05,,,7.423,0.068,12.944,0.111,1.988,0.073,15.005,0.058
12/1/05,,,4.878,0.054,10.279,0.121,-0.395,0.065,14.327,0.058
1/1/06,,,3.286,0.064,8.617,0.106,-1.942,0.113,13.99,0.059
2/1/06,,,4.43,0.118,10.124,0.185,-1.229,0.09,14.435,0.066
3/1/06,,,6.329,0.077,12.239,0.098,0.56,0.097,14.966,0.062
4/1/06,,,9.055,0.089,15.004,0.191,3.081,0.166,15.729,0.061
5/1/06,,,11.786,0.092,17.65,0.25,5.791,0.206,16.463,0.06
6/1/06,,,14.443,0.093,20.317,0.156,8.53,0.131,17.216,0.06
7/1/06,,,15.042,0.116,20.905,0.218,9.288,0.132,17.419,0.063
8/1/06,,,14.913,0.107,20.79,0.122,9.147,0.182,17.479,0.061
9/1/06,,,12.875,0.104,18.779,0.104,7.081,0.167,16.792,0.062
10/1/06,,,10.289,0.077,15.925,0.091,4.796,0.129,15.935,0.06
11/1/06,,,6.955,0.078,12.448,0.123,1.518,0.163,14.931,0.058
12/1/06,,,4.987,0.065,10.346,0.151,-0.243,0.084,14.407,0.06
1/1/07,,,4.579,0.059,10.084,0.147,-0.818,0.073,14.417,0.057
2/1/07,,,4.221,0.077,10.039,0.077,-1.503,0.074,14.408,0.059
3/1/07,,,6.485,0.113,12.483,0.096,0.517,0.142,15.017,0.065
4/1/07,,,9.823,0.109,15.807,0.183,3.88,0.211,15.93,0.062
5/1/07,,,12.518,0.07,18.395,0.165,6.568,0.157,16.629,0.055
6/1/07,,,14.309,0.072,20.223,0.105,8.37,0.13,17.168,0.056
7/1/07,,,15.23,0.115,21.108,0.116,9.482,0.166,17.485,0.061
8/1/07,,,14.752,0.113,20.641,0.146,9.032,0.192,17.339,0.061
9/1/07,,,12.93,0.102,18.838,0.152,7.18,0.162,16.737,0.059
10/1/07,,,10.332,0.1,16.134,0.13,4.609,0.12,15.867,0.06
11/1/07,,,7.084,0.085,12.772,0.132,1.478,0.105,14.821,0.057
12/1/07,,,4.523,0.059,9.873,0.097,-0.684,0.114,14.11,0.057
1/1/08,,,2.844,0.059,8.155,0.16,-2.383,0.109,13.719,0.057
2/1/08,,,3.576,0.068,9.351,0.078,-2.106,0.1,14.061,0.059
3/1/08,,,6.906,0.099,12.992,0.106,0.879,0.112,15.077,0.063
4/1/08,,,9.295,0.083,15.42,0.121,3.175,0.127,15.735,0.058
5/1/08,,,12.054,0.071,17.989,0.084,6.053,0.155,16.497,0.055
6/1/08,,,14.145,0.097,19.973,0.091,8.266,0.144,17.077,0.058
7/1/08,,,15.174,0.072,21.006,0.138,9.407,0.16,17.449,0.054
8/1/08,,,14.377,0.113,20.176,0.073,8.594,0.141,17.282,0.06
9/1/08,,,12.802,0.087,18.629,0.087,7.116,0.154,16.757,0.057
10/1/08,,,10.399,0.078,16.038,0.091,4.847,0.125,15.931,0.056
11/1/08,,,7.224,0.064,12.738,0.107,1.796,0.103,14.919,0.054
12/1/08,,,4.385,0.056,9.834,0.106,-0.946,0.128,14.151,0.056
1/1/09,,,3.687,0.078,9.176,0.103,-1.756,0.107,14.091,0.058
2/1/09,,,4.094,0.083,9.822,0.06,-1.545,0.077,14.267,0.06
3/1/09,,,6.086,0.058,12.065,0.093,0.132,0.112,14.873,0.06
4/1/09,,,9.367,0.084,15.377,0.098,3.32,0.194,15.819,0.059
5/1/09,,,12.112,0.104,18.01,0.177,6.141,0.167,16.571,0.06
6/1/09,,,14.201,0.074,20.056,0.172,8.3,0.122,17.26,0.057
7/1/09,,,15.231,0.148,21.085,0.1,9.456,0.13,17.578,0.067
8/1/09,,,14.655,0.109,20.577,0.103,8.855,0.137,17.427,0.06
9/1/09,,,13.153,0.05,19.006,0.094,7.397,0.133,16.864,0.053
10/1/09,,,10.136,0.075,15.79,0.087,4.563,0.104,15.91,0.056
11/1/09,,,7.031,0.087,12.574,0.085,1.64,0.128,14.968,0.057
12/1/09,,,4.31,0.081,9.661,0.121,-0.94,0.101,14.298,0.06
